"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YNL111C",56.3210394935352,-2.00503423550131,0.381191367967192,1.48387612705322e-08,8.1437704948304e-08
"YNL112W",97.4007557312159,-1.39097701203328,0.325829582751726,5.55151906375801e-06,2.09663815682684e-05
"YNL113W",35.2531952198411,1.44153247499081,0.337257769792483,4.98214904932521e-06,1.9026627146238e-05
"YNL114C",27.6228037819126,1.59385125822046,0.372163818131684,3.70277025153935e-06,1.45526898571679e-05
"YNL115C",282.751154010045,0.147883004669332,0.190668874569831,0.428649281033854,0.509756965821523
"YNL116W",46.8224121327101,-0.623456403904877,0.27825415210671,0.0191009617542622,0.0345832331886626
"YNL117W",481.669981180476,0.912650612838062,0.17909136976349,2.02854302938645e-07,9.47470057445313e-07
"YNL118C",208.598655723179,0.391059411859054,0.191496636074674,0.037051607703823,0.0621022736646416
"YNL119W",40.7042284228607,-0.626877464732856,0.308505878125883,0.0318014114236967,0.0542588199026072
"YNL121C",627.846468575271,1.19742469824042,0.182904864356825,2.3247927794251e-11,1.83484665489048e-10
"YNL122C",34.3482640893215,0.86362274268206,0.360759781067546,0.00981117722237735,0.019073270464816
"YNL123W",191.238496050248,0.0701457774437555,0.221228960975999,0.744550274681234,0.797963129907874
"YNL124W",40.180865990131,-0.390742761815882,0.338958663201893,0.218665713757823,0.290070845074121
"YNL125C",250.472697048887,-0.116445867620532,0.181878735804664,0.514298925128897,0.593484795041323
"YNL126W",47.602820030695,-0.398743925920352,0.283528505243477,0.141031954680128,0.199696184138278
"YNL127W",65.8675709797685,-1.16516334237811,0.260646343750737,3.1884587543905e-06,1.26773469734197e-05
"YNL128W",14.7591359156278,-0.734778965638005,0.430053672101889,0.0576271233868636,0.0908163387033947
"YNL129W",53.2787077731983,-2.25169796239792,0.351955419028301,1.1280828555209e-11,9.19102337763585e-11
"YNL130C",133.788729774765,-1.97809662553031,0.264586380613299,8.6900125657202e-15,1.01839925037864e-13
"YNL131W",107.435519836375,-0.204791242665521,0.281287530822367,0.446655304356958,0.527708232296276
"YNL132W",85.5467676703588,0.283915370584816,0.24988603444692,0.239275234086506,0.313822209571744
"YNL133C",96.2556054464103,1.87116131357212,0.377179633058202,8.95034512838829e-08,4.38892240826547e-07
"YNL134C",996.473333264861,2.10909457043385,0.190155144823437,1.33755808301785e-29,5.54226745684753e-28
"YNL135C",212.801048718251,1.2578831195682,0.203673876926275,2.35931660247771e-10,1.64896332662327e-09
"YNL136W",156.653455895234,1.88707389162362,0.652671055918941,0.000396531974956522,0.00104939871657061
"YNL137C",226.141864072324,-0.176857522732391,0.190420951248468,0.343234304258758,0.424632586693336
"YNL138W",156.375593507408,0.726921199770747,0.227814592014731,0.00100070093597653,0.00244708668303753
"YNL138W-A",19.7404778387676,0.725359440786341,0.473823006830684,0.0822244232007557,0.124669074487084
"YNL139C",184.177452615966,-1.78637534553761,0.242782759325337,2.85606416420571e-14,3.19846104566744e-13
"YNL140C",32.498667974898,-0.196996598374218,0.331549533330838,0.527501024322145,0.605698315414663
"YNL141W",197.681395015222,-2.34634514092184,0.217292636236422,2.38908275517274e-28,9.42793813792997e-27
"YNL142W",1615.2322216575,-3.62987039076484,0.264791462905471,2.09561961036838e-45,2.13275251925386e-43
"YNL143C",10.7352600326573,-0.688653489575079,0.48766418915,0.106391818345342,0.15589263405439
